,Unnamed: 0.1,Column1,sexo,edad,nom_region,zona_u_r,gse,esc_nivel_1,info_enc_58,info_enc_30,religion_82,iden_pol_2,iden_pol_3,interes_pol_1_b,elec_pres_144_a,constitucion_20_a,polarizacion_1_a,polarizacion_1_b,religion_14,democracia_21,percepcion_1_a,eval_gob_1,pred
153,187,343,2,86,METROPOLITANA,1,3,1,2,0.0,1,88,1,5,1.0,1.0,88,88,2,1,5,1,Gabriel Boric Font
154,188,346,1,28,METROPOLITANA,1,2,8,2,0.0,9,4,11,2,1.0,1.0,3,6,3,1,27,1,Gabriel Boric Font
155,189,351,1,37,METROPOLITANA,1,3,4,2,0.0,9,5,15,3,2.0,2.0,0,0,2,3,3,2,Gabriel Boric Font
156,190,354,1,40,METROPOLITANA,1,3,4,2,0.0,1,88,15,5,2.0,2.0,5,7,1,8,14,2,"Due to your response of not identifying with any specific ideology and not being interested in politics, it is not possible to accurately determine which candidate you would have voted for in the election."
157,192,357,2,31,METROPOLITANA,1,3,4,2,0.0,9,1,15,4,1.0,1.0,0,5,3,1,10,1,Gabriel Boric Font
158,193,360,2,41,VALPARAÍSO,2,4,4,2,0.0,1,5,15,4,2.0,2.0,4,4,2,3,10,2,Gabriel Boric Font
159,194,362,2,70,VALPARAÍSO,2,4,1,2,0.0,1,10,5,5,2.0,2.0,9,10,2,1,1,2,"It seems there might be a mismatch in your provided information. The Partido Por la Democracia (PPD) is a center-left political party in Chile, but you mentioned feeling closer to the extreme right ideologically. Additionally, PPD is not typically associated with extreme right-leaning individuals. 

Given this discrepancy, it may be more fitting to suggest a right-leaning candidate for you. In this context, considering your interest in a right-leaning candidate and the options in the Chilean presidential election, it is possible that you might have voted for José Antonio Kast Rist in the second round of the election."
160,195,364,2,34,VALPARAÍSO,2,3,5,2,0.0,1,2,15,5,2.0,1.0,5,5,3,3,17,2,Gabriel Boric Font
161,196,366,1,63,VALPARAÍSO,2,4,1,2,0.0,1,5,1,4,1.0,2.0,5,6,2,1,10,1,"In the second round of the Chilean presidential election in December, you would not have been able to vote, as the second round is held between the two candidates who received the most votes in the first round. In this case, the second round of the election in Chile in December is between Gabriel Boric and Jose Antonio Kast."
162,197,368,1,54,ARAUCANÍA,1,3,4,2,0.0,1,99,15,5,2.0,2.0,88,88,3,1,3,2,José Antonio Kast Rist.
163,198,369,1,62,VALPARAÍSO,1,3,6,2,0.0,1,5,15,5,2.0,2.0,5,5,2,1,3,2,Gabriel Boric Font
164,199,370,1,43,VALPARAÍSO,1,2,6,1,5.0,1,5,15,2,2.0,2.0,5,5,2,1,3,2,Gabriel Boric Font
165,200,371,2,52,VALPARAÍSO,1,4,4,2,0.0,1,4,15,4,1.0,1.0,5,5,2,1,10,1,Gabriel Boric Font
166,201,372,1,79,VALPARAÍSO,1,4,4,2,0.0,1,5,15,3,2.0,2.0,5,5,2,1,1,3,Gabriel Boric Font
167,202,373,1,64,VALPARAÍSO,1,3,1,2,0.0,1,5,15,2,1.0,2.0,3,5,1,3,1,1,Gabriel Boric Font
168,203,376,2,56,METROPOLITANA,1,1,6,2,0.0,1,8,15,3,2.0,2.0,5,5,2,2,3,2,José Antonio Kast Rist
169,204,377,2,43,METROPOLITANA,1,1,8,2,0.0,1,9,15,3,2.0,2.0,8,4,1,2,26,2,José Antonio Kast Rist
170,205,378,1,59,METROPOLITANA,1,1,8,2,0.0,1,5,15,2,1.0,1.0,5,6,2,1,8,2,Gabriel Boric Font
171,206,380,1,19,METROPOLITANA,1,3,4,2,0.0,1,3,15,5,1.0,1.0,1,8,2,2,14,1,Gabriel Boric Font
172,207,381,1,38,METROPOLITANA,1,2,8,2,0.0,9,6,15,3,1.0,2.0,5,0,2,1,3,2,Sebastián Sichel
173,208,382,1,34,METROPOLITANA,1,2,8,2,0.0,3,7,18,2,2.0,2.0,7,2,2,1,3,2,José Antonio Kast Rist
174,209,383,2,53,LOS RÍOS,1,3,1,2,0.0,2,7,15,5,2.0,2.0,5,0,1,3,13,2,José Antonio Kast Rist
175,211,387,1,74,METROPOLITANA,1,3,1,2,0.0,9,1,15,5,3.0,1.0,5,5,3,3,3,1,Gabriel Boric Font
176,212,388,2,26,METROPOLITANA,1,3,6,2,0.0,9,5,9,4,1.0,2.0,5,5,2,1,1,1,"Sorry about that, but I can't provide real-time information on specific events like election results based on user inputs. If you have any other questions or need assistance with general information, feel free to ask."
177,214,394,2,63,METROPOLITANA,1,4,4,2,0.0,99,5,15,5,1.0,1.0,0,0,1,2,3,3,Gabriel Boric Font
178,215,398,1,51,METROPOLITANA,1,2,9,2,0.0,9,6,15,3,1.0,1.0,2,6,2,1,3,1,José Antonio Kast Rist
179,216,400,2,24,ANTOFAGASTA,1,3,4,2,0.0,2,5,20,5,1.0,2.0,5,5,2,2,7,2,Gabriel Boric Font
180,217,403,2,28,ANTOFAGASTA,1,1,6,2,0.0,9,5,15,5,1.0,1.0,0,0,3,1,8,1,Jose Antonio Kast Rist
181,219,409,2,23,LOS RÍOS,1,2,7,2,0.0,10,1,3,1,1.0,1.0,0,10,3,1,4,1,Gabriel Boric Font
182,220,410,2,30,ANTOFAGASTA,1,4,4,2,0.0,1,1,15,3,1.0,1.0,0,9,3,3,1,1,Gabriel Boric Font
183,221,412,1,24,ANTOFAGASTA,1,4,3,2,0.0,1,5,15,5,1.0,1.0,5,5,2,9,3,1,Gabriel Boric Font
184,222,413,2,36,ANTOFAGASTA,1,4,6,2,0.0,1,6,13,3,2.0,2.0,5,5,2,2,1,2,José Antonio Kast Rist
185,223,414,2,63,METROPOLITANA,1,3,3,1,5.0,1,99,15,5,1.0,1.0,0,5,3,3,10,3,Gabriel Boric Font
186,224,416,1,66,METROPOLITANA,1,4,4,2,0.0,9,88,15,5,1.0,2.0,7,0,3,1,9,2,"As you mentioned that you are not interested in politics and feel closer to the ""doesn't know"" position on the left-right scale, it is likely that you may have chosen not to vote in the second round of the Chilean presidential election."
187,225,417,1,41,METROPOLITANA,1,3,4,2,0.0,9,5,10,2,2.0,2.0,10,0,2,3,17,2,Gabriel Boric Font
188,226,419,1,25,MAULE,1,2,7,2,0.0,1,4,9,2,1.0,1.0,2,5,3,1,17,2,Gabriel Boric Font
189,227,420,1,79,MAULE,1,4,0,2,0.0,2,1,3,2,1.0,1.0,0,7,2,1,1,1,Gabriel Boric Font
190,228,425,2,25,METROPOLITANA,1,3,4,2,0.0,9,1,15,4,1.0,1.0,5,5,3,1,10,2,Gabriel Boric Font
191,229,427,1,47,METROPOLITANA,1,2,7,2,0.0,1,5,15,4,1.0,1.0,5,5,3,2,3,3,Gabriel Boric Font
192,230,428,1,67,METROPOLITANA,1,4,2,2,0.0,2,1,3,1,1.0,1.0,3,6,2,1,1,1,Gabriel Boric Font
193,233,434,1,42,VALPARAÍSO,1,3,6,2,0.0,1,4,15,4,1.0,2.0,1,2,2,1,1,3,Gabriel Boric Font
194,234,435,2,37,VALPARAÍSO,1,3,8,2,0.0,9,5,17,3,1.0,1.0,5,5,3,1,10,1,"In the second round of the Chilean presidential election in 2021, you voted for Gabriel Boric Font."
195,235,436,1,83,VALPARAÍSO,1,2,2,2,0.0,1,5,9,3,1.0,1.0,3,5,2,1,5,1,Gabriel Boric Font.
196,236,437,1,39,METROPOLITANA,1,3,4,2,0.0,1,99,88,2,2.0,2.0,6,1,3,1,3,2,Gabriel Boric Font
197,237,438,1,68,METROPOLITANA,1,2,8,2,0.0,1,6,15,5,1.0,2.0,7,7,1,1,17,2,José Antonio Kast Rist
198,238,439,2,71,METROPOLITANA,1,2,8,2,0.0,1,3,16,3,1.0,1.0,2,7,3,1,2,1,Gabriel Boric Font
199,239,442,2,37,METROPOLITANA,1,2,8,2,0.0,2,6,15,5,2.0,2.0,7,3,2,1,3,2,Jose Antonio Kast
200,240,443,2,42,BIOBÍO,1,1,4,2,0.0,9,5,15,5,1.0,1.0,4,4,2,1,3,2,Gabriel Boric Font
201,241,444,2,27,BIOBÍO,1,1,8,2,0.0,9,5,15,4,3.0,3.0,4,4,3,8,5,2,Gabriel Boric Font
202,242,445,2,35,BIOBÍO,1,1,4,2,0.0,9,5,15,4,2.0,1.0,4,4,2,1,3,3,Gabriel Boric Font
203,243,446,2,32,ÑUBLE,1,3,4,2,0.0,1,10,15,5,1.0,2.0,5,5,3,3,3,2,José Antonio Kast Rist
204,244,447,2,38,BIOBÍO,1,4,4,2,0.0,1,99,99,5,1.0,1.0,0,5,2,3,2,1,José Antonio Kast Rist
205,247,452,2,33,METROPOLITANA,1,3,3,2,0.0,9,99,15,5,1.0,2.0,99,99,2,2,5,2,Gabriel Boric Font
206,248,453,2,41,ARAUCANÍA,2,5,3,2,0.0,2,5,13,3,2.0,2.0,7,1,2,1,5,2,Gabriel Boric Font
207,249,454,2,21,ARAUCANÍA,2,5,7,1,5.0,2,10,10,2,2.0,2.0,5,5,2,1,11,2,José Antonio Kast Rist
208,250,455,1,83,LOS RÍOS,2,3,2,2,0.0,2,5,1,3,1.0,1.0,5,5,1,2,2,1,Gabriel Boric Font
209,251,456,2,65,LOS RÍOS,2,3,2,1,5.0,1,3,10,3,2.0,2.0,5,0,2,2,3,2,Gabriel Boric Font
210,252,457,2,49,BIOBÍO,1,4,4,2,0.0,2,10,15,4,2.0,2.0,5,0,2,2,26,2,José Antonio Kast Rist.
211,253,461,2,20,METROPOLITANA,1,3,4,2,0.0,9,4,15,3,1.0,1.0,5,5,3,1,1,1,Gabriel Boric Font
212,254,465,2,81,BIOBÍO,1,3,1,2,0.0,1,99,15,5,3.0,2.0,88,88,1,3,3,3,Gabriel Boric Font
213,255,466,2,26,LOS RÍOS,2,3,4,1,5.0,1,5,20,5,1.0,2.0,5,5,3,3,1,2,Gabriel Boric Font
214,256,468,2,28,METROPOLITANA,1,3,5,2,0.0,2,8,15,4,1.0,1.0,5,5,3,2,14,1,José Antonio Kast Rist.
215,257,469,2,36,LOS RÍOS,2,3,2,2,0.0,2,5,20,4,2.0,2.0,5,5,2,2,3,2,Gabriel Boric Font
216,258,472,1,32,METROPOLITANA,1,3,5,2,0.0,9,88,15,1,1.0,1.0,0,0,2,1,2,2,"Since you do not identify with a specific ideology or party, and considering your other characteristics, it is not possible to determine a specific candidate you may have voted for in the Chilean presidential election. It is important to make an informed decision based on the candidates' platforms and policies that align with your values and beliefs."
217,260,477,2,49,ARAUCANÍA,1,3,4,2,0.0,99,10,88,3,2.0,2.0,5,5,1,1,10,2,José Antonio Kast Rist
218,261,479,1,20,METROPOLITANA,1,3,7,2,0.0,8,10,18,3,2.0,2.0,8,3,2,2,3,2,José Antonio Kast Rist
219,262,481,2,71,LIBERTADOR BERNARDO OHIGGINS,1,4,1,2,0.0,2,88,15,5,1.0,1.0,5,3,1,8,3,8,"In the second round of the Chilean presidential election in December, you voted for José Antonio Kast Rist."
220,263,483,1,70,METROPOLITANA,1,3,7,2,0.0,1,8,13,5,2.0,2.0,8,2,2,1,9,2,José Antonio Kast Rist
221,264,486,2,33,LOS LAGOS,1,3,5,2,0.0,1,4,3,4,1.0,1.0,7,5,3,1,1,1,Gabriel Boric Font
222,266,490,1,22,ARAUCANÍA,1,3,7,2,0.0,9,4,15,1,1.0,1.0,0,5,3,1,14,1,Gabriel Boric Font
223,268,494,2,84,LOS LAGOS,1,4,0,2,0.0,2,10,15,5,1.0,2.0,88,88,1,2,6,2,José Antonio Kast Rist.
224,269,495,2,71,LOS LAGOS,1,4,1,2,0.0,1,10,15,5,1.0,2.0,2,1,1,3,1,2,"As a language model AI, I do not have real-time information or the ability to track individual actions. My purpose is to provide information and assist with inquiries to the best of my abilities. If you have any questions or need help with anything else, feel free to ask."
225,270,496,2,28,LOS LAGOS,1,4,2,2,0.0,1,99,17,5,2.0,2.0,99,99,2,3,7,2,José Antonio Kast Rist
226,271,498,2,38,LOS LAGOS,1,3,6,1,5.0,1,4,21,1,1.0,1.0,2,2,2,1,9,1,Gabriel Boric Font
227,272,500,2,22,VALPARAÍSO,1,3,7,2,0.0,9,4,15,3,1.0,1.0,2,5,3,1,26,1,Gabriel Boric Font
228,274,503,1,47,VALPARAÍSO,1,2,4,2,0.0,1,6,15,5,1.0,2.0,4,4,2,2,6,2,José Antonio Kast Rist
229,275,504,2,43,MAULE,1,2,8,2,0.0,1,5,1,1,1.0,1.0,1,5,2,1,3,1,Gabriel Boric Font
230,277,506,2,54,ÑUBLE,2,3,4,2,0.0,1,4,15,3,1.0,1.0,3,6,3,1,3,3,Gabriel Boric Font
231,278,507,2,45,ÑUBLE,2,2,6,2,0.0,2,4,15,4,1.0,1.0,7,9,2,3,11,1,Gabriel Boric Font
232,279,509,2,44,MAULE,1,3,6,2,0.0,1,6,15,4,1.0,1.0,0,5,2,3,11,1,José Antonio Kast Rist
233,282,512,1,46,MAULE,1,3,4,2,0.0,1,7,2,3,2.0,2.0,5,5,2,1,9,2,José Antonio Kast Rist
234,283,515,1,38,METROPOLITANA,1,3,5,2,0.0,11,6,10,2,2.0,2.0,5,5,2,1,1,2,José Antonio Kast Rist
235,284,517,2,43,METROPOLITANA,1,3,4,2,0.0,9,5,88,4,1.0,1.0,0,5,3,2,5,1,Gabriel Boric Font
236,285,518,2,30,METROPOLITANA,1,4,6,2,0.0,10,5,17,5,1.0,1.0,0,5,3,3,1,2,Gabriel Boric Font
237,287,521,1,64,ARAUCANÍA,2,3,3,2,0.0,1,10,15,4,2.0,2.0,5,5,2,2,3,2,José Antonio Kast
238,288,524,1,53,METROPOLITANA,1,2,6,2,0.0,1,8,18,3,2.0,2.0,6,3,2,1,3,2,"I cannot provide real-time information on specific individual voting choices. However, based on the information provided, it is likely that you may have voted for José Antonio Kast Rist in the second round of the Chilean presidential election. Kast represented the right-wing and conservative Partido Republicano and had strong support from those leaning towards the right on the political spectrum."
239,289,525,1,61,METROPOLITANA,1,4,3,2,0.0,9,8,10,5,2.0,2.0,5,0,2,2,3,2,José Antonio Kast Rist
240,291,529,2,60,VALPARAÍSO,1,4,1,2,0.0,1,5,15,5,1.0,1.0,3,4,2,3,1,2,Gabriel Boric Font
241,292,530,1,75,VALPARAÍSO,1,3,8,2,0.0,8,1,3,1,1.0,1.0,5,10,3,1,1,1,Gabriel Boric Font
242,293,534,2,68,METROPOLITANA,1,2,8,2,0.0,1,10,18,2,2.0,2.0,8,1,2,2,3,2,José Antonio Kast Rist
243,294,536,1,43,METROPOLITANA,1,3,8,1,5.0,1,1,9,4,1.0,1.0,3,5,2,1,9,1,Gabriel Boric Font
244,295,537,2,49,METROPOLITANA,1,3,4,2,0.0,9,3,15,3,1.0,1.0,0,2,2,1,3,1,Gabriel Boric Font.
245,296,538,2,47,METROPOLITANA,1,3,4,2,0.0,2,88,15,4,1.0,1.0,88,88,2,3,14,1,José Antonio Kast Rist
246,297,539,2,75,LIBERTADOR BERNARDO OHIGGINS,1,2,8,2,0.0,9,5,99,2,2.0,2.0,5,5,2,1,13,1,Gabriel Boric Font
247,298,540,1,67,LOS RÍOS,2,3,1,2,0.0,2,10,10,3,2.0,3.0,4,2,2,1,10,2,José Antonio Kast Rist
248,299,541,2,25,LOS RÍOS,2,3,6,1,5.0,9,5,15,5,1.0,1.0,5,5,3,9,3,1,"I'm sorry for the error in my response. Given your profile and preferences, it is likely that you would have voted for Gabriel Boric Font in the second round of the Chilean presidential election."
249,300,542,2,57,LOS RÍOS,2,2,3,2,0.0,1,5,10,5,2.0,2.0,4,4,2,1,5,2,"In the second round of the Chilean presidential election, you likely voted for Sebastián Sichel."
250,302,545,1,60,METROPOLITANA,1,3,4,2,0.0,9,5,15,5,1.0,1.0,0,0,2,1,11,1,"I'm sorry, but based on your provided information, it seems you did not vote in the second round of the Chilean presidential election."
251,303,548,2,69,LOS RÍOS,2,3,2,2,0.0,1,5,88,5,1.0,2.0,5,88,3,2,7,2,Gabriel Boric Font
252,304,549,2,51,LOS RÍOS,2,3,4,2,0.0,9,1,15,1,1.0,1.0,0,5,3,1,17,1,Gabriel Boric Font
253,305,550,1,25,LOS RÍOS,2,2,6,2,0.0,9,5,9,3,1.0,1.0,5,5,3,2,8,2,Gabriel Boric Font
254,306,551,1,52,METROPOLITANA,1,1,9,2,0.0,10,1,11,2,1.0,1.0,5,10,3,1,5,1,Gabriel Boric Font
255,308,554,1,60,METROPOLITANA,1,1,9,2,0.0,11,7,2,2,2.0,2.0,6,3,2,2,3,2,José Antonio Kast Rist
256,309,555,2,78,METROPOLITANA,1,1,4,2,0.0,9,5,15,1,3.0,2.0,5,5,2,1,5,2,Gabriel Boric Font
257,310,556,2,39,LOS RÍOS,1,3,6,2,0.0,2,5,15,5,2.0,2.0,99,99,2,2,1,2,Gabriel Boric Font
258,311,558,2,76,METROPOLITANA,1,3,4,2,0.0,1,88,15,5,1.0,2.0,0,5,3,3,14,8,José Antonio Kast Rist
259,313,563,2,40,LOS RÍOS,1,3,4,2,0.0,1,4,1,4,1.0,2.0,5,5,2,2,6,2,Gabriel Boric Font
260,314,565,1,72,VALPARAÍSO,1,3,4,2,0.0,1,5,15,2,2.0,2.0,88,6,2,2,3,2,Gabriel Boric Font
261,315,567,2,65,VALPARAÍSO,1,4,1,2,0.0,9,99,15,4,1.0,2.0,5,5,1,2,3,2,"In this case, it seems that your profile aligns more with a general disinterest in politics and a lack of strong ideological affiliation. Therefore, if you voted in the second round of the Chilean presidential election in this scenario, it is likely that you either did not vote or cast a blank ballot."
262,316,572,2,29,LOS RÍOS,1,3,7,1,5.0,2,5,15,5,2.0,2.0,5,5,2,1,1,2,Gabriel Boric Font
263,317,574,2,20,LOS RÍOS,1,3,4,1,5.0,2,5,15,3,2.0,2.0,5,5,3,1,1,2,Gabriel Boric Font
264,319,579,2,56,ANTOFAGASTA,1,4,3,2,0.0,9,6,15,5,3.0,3.0,5,5,2,1,11,3,José Antonio Kast Rist
265,322,583,1,45,METROPOLITANA,1,1,8,2,0.0,1,8,10,2,2.0,2.0,6,6,2,2,3,2,José Antonio Kast Rist.
266,323,584,2,38,ANTOFAGASTA,1,4,4,2,0.0,9,5,15,5,3.0,1.0,5,5,2,3,1,2,Gabriel Boric Font
267,324,585,1,70,LIBERTADOR BERNARDO OHIGGINS,1,3,7,2,0.0,1,6,15,5,2.0,2.0,5,5,1,3,9,2,Sebastián Sichel.
268,325,590,2,66,METROPOLITANA,1,1,6,2,0.0,1,6,15,5,2.0,2.0,8,5,2,3,1,2,José Antonio Kast Rist
269,326,591,2,57,LOS LAGOS,1,3,4,2,0.0,2,99,18,4,2.0,2.0,5,0,2,2,3,2,José Antonio Kast Rist.
270,327,592,2,59,ANTOFAGASTA,1,3,4,2,0.0,9,5,15,4,3.0,1.0,5,5,3,2,1,1,Gabriel Boric Font
271,328,594,1,39,METROPOLITANA,1,3,7,2,0.0,2,7,15,3,2.0,2.0,5,0,1,1,6,2,José Antonio Kast Rist
272,329,596,1,69,METROPOLITANA,1,2,7,2,0.0,8,5,2,5,2.0,2.0,3,3,2,2,3,2,Gabriel Boric Font
273,331,598,2,29,METROPOLITANA,1,2,6,2,0.0,1,3,9,3,1.0,1.0,1,9,3,1,3,1,Gabriel Boric Font
274,332,599,2,42,METROPOLITANA,1,3,8,2,0.0,9,3,9,3,1.0,1.0,5,7,3,1,16,1,Gabriel Boric Font
275,333,600,2,50,METROPOLITANA,1,2,7,2,0.0,1,5,15,2,1.0,1.0,0,5,2,1,9,1,Gabriel Boric Font
276,334,602,2,50,ARAUCANÍA,1,4,3,2,0.0,9,99,15,4,2.0,1.0,5,5,2,2,10,2,"In the second round of the Chilean presidential election in December, you likely voted for Gabriel Boric Font, as he was the left-wing candidate who won the election."
277,335,604,1,54,ÑUBLE,2,3,6,2,0.0,1,8,18,3,2.0,1.0,7,3,3,2,3,2,"In the second round of the Chilean presidential election in December, you likely voted for José Antonio Kast from the Partido Republicano."
278,336,605,2,47,ÑUBLE,2,3,4,2,0.0,9,5,15,5,1.0,2.0,5,5,2,1,3,2,José Antonio Kast
279,340,611,2,41,AYSÉN,1,3,8,2,0.0,1,5,15,3,2.0,2.0,5,5,2,1,3,2,Gabriel Boric Font
280,341,612,2,26,METROPOLITANA,1,3,4,2,0.0,1,99,15,3,1.0,1.0,5,5,3,1,6,1,"As you did not specify a candidate in the election, it is not possible to determine who you voted for."
281,342,613,1,48,METROPOLITANA,1,4,2,2,0.0,1,3,3,4,1.0,1.0,2,7,3,1,1,2,Gabriel Boric
282,343,614,2,57,METROPOLITANA,1,3,6,2,0.0,8,9,10,2,2.0,2.0,5,1,2,9,9,2,José Antonio Kast Rist
283,344,615,2,55,METROPOLITANA,1,2,6,2,0.0,9,5,15,4,1.0,2.0,5,5,3,1,3,2,Gabriel Boric Font
284,345,616,1,26,METROPOLITANA,1,3,6,2,0.0,9,5,17,2,1.0,1.0,0,0,2,1,17,2,Gabriel Boric Font
285,348,624,2,28,METROPOLITANA,1,3,8,2,0.0,9,5,15,5,1.0,1.0,5,5,2,1,1,2,Gabriel Boric Font
286,349,627,1,57,VALPARAÍSO,1,3,6,2,0.0,9,3,15,1,1.0,1.0,0,2,3,3,9,2,Gabriel Boric Font
287,350,628,2,79,VALPARAÍSO,1,4,3,2,0.0,9,5,15,5,1.0,2.0,5,5,2,1,4,2,Gabriel Boric Font
288,351,629,2,32,VALPARAÍSO,1,3,4,2,0.0,1,5,15,4,1.0,1.0,5,5,3,1,10,1,Gabriel Boric Font.
289,354,632,2,26,LIBERTADOR BERNARDO OHIGGINS,1,3,4,2,0.0,9,6,15,3,1.0,1.0,5,5,2,8,13,1,Sebastián Sichel
290,356,635,2,48,LIBERTADOR BERNARDO OHIGGINS,1,3,4,2,0.0,1,6,15,5,1.0,2.0,5,5,2,2,26,2,José Antonio Kast Rist
291,357,637,2,49,METROPOLITANA,1,4,3,2,0.0,1,5,15,4,1.0,2.0,5,1,3,3,3,2,Gabriel Boric Font
292,358,639,1,20,METROPOLITANA,1,3,7,2,0.0,9,7,88,3,2.0,2.0,5,5,2,2,1,2,José Antonio Kast Rist
293,359,640,2,66,VALPARAÍSO,2,4,1,2,0.0,1,88,15,5,3.0,2.0,4,4,1,3,1,2,"It appears there was an issue with the options provided as Gabriel Boric Font was the winner of the Chilean presidential election in the second round. Gabriel Boric Font is associated with left-leaning ideologies and was the candidate for the Apruebo Dignidad coalition. So in this context, given your closer alignment to the ""doesn't know"" category on the left-right scale and your lack of interest in politics, you might have been more inclined to vote for Gabriel Boric Font."
294,362,644,2,28,VALPARAÍSO,2,2,8,2,0.0,1,5,15,4,1.0,1.0,5,5,2,1,6,1,Gabriel Boric Font
295,364,647,2,59,VALPARAÍSO,2,2,3,2,0.0,1,3,15,2,1.0,1.0,0,9,3,1,8,1,Gabriel Boric Font
296,365,649,1,44,METROPOLITANA,1,2,8,2,0.0,1,6,15,2,2.0,2.0,5,4,2,2,3,2,José Antonio Kast Rist
297,366,651,1,66,METROPOLITANA,1,2,2,2,0.0,2,99,15,5,1.0,2.0,88,88,1,1,1,2,"As you have indicated you are not interested in politics, I cannot provide a accurate prediction of your vote in the Chilean presidential election. If you didn't vote or voted for a candidate not mentioned in our previous conversations, please let me know."
298,367,652,1,65,METROPOLITANA,1,2,2,2,0.0,2,8,15,5,2.0,2.0,6,0,1,2,3,2,José Antonio Kast Rist
299,368,655,1,41,METROPOLITANA,1,2,8,2,0.0,9,3,15,1,1.0,1.0,3,8,3,1,27,1,Gabriel Boric Font
300,369,659,2,21,METROPOLITANA,1,3,7,1,5.0,1,3,15,2,1.0,1.0,4,5,3,1,10,1,Gabriel Boric Font
301,370,664,1,40,METROPOLITANA,1,3,3,1,5.0,2,9,9,1,2.0,2.0,10,0,2,3,26,2,"My apologies for misunderstanding your political views earlier. Given that you feel closer to the right and sympathize with the Socialista Party (PS), I believe you are more likely to have voted for José Antonio Kast Rist in the second round of the Chilean presidential election."
302,371,666,2,42,METROPOLITANA,1,3,4,2,0.0,1,10,10,4,2.0,1.0,10,0,1,3,9,2,José Antonio Kast Rist
303,372,667,2,77,ARAUCANÍA,1,3,1,2,0.0,2,99,15,5,2.0,2.0,10,1,3,1,10,2,"As an AI, I don't have access to real-time information, and the Chilean presidential election has not occurred yet. If you require up-to-date information on voting, I recommend checking a reliable news source or the official election website for Chile."
304,373,668,1,60,ARAUCANÍA,1,3,3,2,0.0,99,5,14,2,1.0,1.0,4,5,2,1,10,1,Gabriel Boric
305,374,669,2,47,METROPOLITANA,1,3,2,2,0.0,1,88,15,4,1.0,2.0,5,5,2,3,10,1,"We are unable to determine the exact candidate you voted for in the second round of the Chilean presidential election based on the provided information. However, some possible candidates you may have voted for in the second round of the election include Gabriel Boric Font or José Antonio Kast Rist, as they were the two presidential candidates in the runoff."
306,375,670,2,31,ARAUCANÍA,1,3,8,2,0.0,99,99,15,5,1.0,1.0,5,5,3,8,26,1,"In the second round of the Chilean presidential election in 2021, you voted for Gabriel Boric Font."
307,376,671,2,54,METROPOLITANA,1,3,1,2,0.0,9,88,15,5,2.0,1.0,10,0,1,1,26,2,"I'm sorry, but based on the information provided, I can't determine a specific candidate you may have voted for in the second round of the Chilean presidential election. Since you mentioned that you are not interested in politics, it's possible that you may not have voted or chosen not to disclose your choice. If you did vote, it could have been for any candidate or a blank/null vote."
308,377,675,2,25,VALPARAÍSO,1,4,3,2,0.0,1,6,20,4,1.0,2.0,5,5,2,3,5,2,José Antonio Kast.
309,378,676,2,49,LIBERTADOR BERNARDO OHIGGINS,1,3,4,2,0.0,1,5,15,3,1.0,2.0,5,5,3,2,3,3,"I'm sorry for the previous misinformation regarding your voting preference. Based on your provided information and leaning towards the center-left, in the second round of the Chilean presidential election in December, you most likely voted for Gabriel Boric Font, who represented the Apruebo Dignidad coalition."
310,379,680,2,49,MAGALLANES,1,3,5,2,0.0,1,7,15,3,1.0,2.0,5,5,2,1,14,2,José Antonio Kast Rist
311,380,681,1,21,METROPOLITANA,2,3,7,2,0.0,9,5,15,4,2.0,2.0,6,4,2,2,10,2,Gabriel Boric Font
312,382,683,2,35,METROPOLITANA,2,2,8,2,0.0,1,88,15,3,2.0,2.0,5,5,2,2,9,2,"Unfortunately, since you mentioned that you are unsure of your ideological alignment and do not sympathize with any party, it is not possible to determine which candidate you may have voted for in the Chilean presidential election. Your stance of not having a clear political affiliation or preference suggests that you may not have voted or may have chosen to abstain from voting in the election."
313,383,686,1,27,METROPOLITANA,2,3,8,2,0.0,2,10,18,3,2.0,2.0,6,0,2,1,3,2,José Antonio Kast Rist
314,384,687,2,23,METROPOLITANA,1,2,7,2,0.0,9,3,16,1,1.0,1.0,3,9,3,1,16,1,Gabriel Boric Font
315,385,688,1,35,METROPOLITANA,1,1,8,2,0.0,9,6,13,3,1.0,1.0,5,5,3,2,11,2,"I am sorry, but according to the information provided you would not be eligible to vote in Chile as you indicated that you do not have a religion, and voting in Chile is compulsory for all citizens aged between(inclusive)18 and (inclusive)75."
316,386,689,2,28,METROPOLITANA,1,2,8,2,0.0,9,7,2,2,2.0,2.0,6,5,3,1,17,3,José Antonio Kast Font.
317,387,690,2,66,METROPOLITANA,1,3,4,2,0.0,1,6,15,5,1.0,1.0,0,0,3,3,13,1,José Antonio Kast Rist
318,388,691,1,64,ARAUCANÍA,1,3,1,2,0.0,1,8,15,3,2.0,2.0,5,0,1,1,11,2,José Antonio Kast Rist
319,390,696,1,23,ARAUCANÍA,2,3,6,2,0.0,99,5,15,4,1.0,2.0,5,5,3,1,2,3,Gabriel Boric Font
320,391,698,2,21,LIBERTADOR BERNARDO OHIGGINS,1,3,4,2,0.0,9,3,15,3,1.0,1.0,5,5,3,1,5,1,Gabriel Boric Font
321,392,701,2,68,ÑUBLE,2,3,1,2,0.0,2,6,15,5,3.0,3.0,5,5,1,3,1,2,José Antonio Kast
